Title,Detailed Job URL,Job Details,Job Requirements
"Recruiter (English)
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/recruiter-english.35BDE181.html,[],[]
"Trưởng nhóm Mua hàng
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/truong-nhom-mua-hang.35BDE068.html,[],[]
"Project Coordinator/Điều Phối Viên Dự Án, Hà Nội
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/project-coordinator-dieu-phoi-vien-du-an-ha-noi.35BDDF79.html,"['Tham gia quá trình làm dự án, giám sát, kiểm tra nghiêm ngặt, kiểm soát chất lượng công trình, tiến độ thi công, nghiệm thu và quyết toán.', 'Lập báo cáo định kỳ của tháng, quý, năm và đánh giá kết quả đã thực hiện. Thu thập và phân tích các thông tin qua báo cáo. Lưu trữ báo cáo.', 'Thiết lập hồ sơ mời thầu, tổ chức đấu thầu, lựa chọn nhà thầu về cơ sở vật chất, máy móc thiết bị, lắp đặt, xây dựng, ...', 'Nghiên cứu và đề xuất các phương án giải quyết các vấn đề trong quá trình triển khai dự án.', 'Hỗ trợ các công việc cho trưởng ban, trưởng phòng dự án và làm mẫu phân công công việc cho nhóm.', 'Hỗ trợ PM theo dõi, báo cáo dự án định kỳ và đột xuất;', 'Hỗ trợ PM trong chuyển giao/ tiếp nhận kết quả thực hiện dự án;', 'Xây dựng và áp dụng trình tự triển khai các thủ tục đầu tư xây dựng.', 'Thẩm định công trình và đưa ra đánh giá đúng đắn, phù hợp với hiện trạng.', 'Báo cáo tiến độ và quá trình thực hiện của dự án.', 'Phối hợp cùng các phòng ban khác trong công ty để triển khai dự án', 'Lên phương án kiến trúc, mặt bằng và làm việc với bên thiết kế kiến trúc – nội thất, quản lý hoạt động cửa hàng, nhà hàng trước và trong quá trình thực hiện dự án.']","['Tốt nghiệp Đại học trở lên các chuyên ngành: Xây dựng, Kiến trúc, Kinh tế xây dựng hoặc các ngành nghề có liên quan', 'Có\xa0ít nhất 4\xa0năm kinh nghiệm làm việc trong các dự án phối đồ, thời trang cao cấp, nhà hàng Nhật Bản, Hàn Quốc..., 4-khách sạn 5 sao với nhà đầu tư nước ngoài.', 'Có kinh nghiệm trong lĩnh vực thi công công trình và xin giấy phép triển khai trong và ngoài công trình, vật liệu hoàn thiện, hiểu biết về luật và các thủ tục liên quan đến thủ tục xây dựng (thủ tục pháp lý, ISO...)', 'Kỹ năng giao tiếp tốt, khả năng hoàn thành nhiệm vụ dưới áp lực công việc, trung thực, nhiệt tình, có tinh thần trách nhiệm cao trong công việc.', 'Kỹ năng quản lý công việc và thời gian và làm việc dưới áp lực.']"
"Kế toán tổng hợp
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/ke-toan-tong-hop.35BDE1BB.html,[],[]
"Nhân viên kinh doanh kênh Retail và B2B (gạch ốp lát, thiết bị vệ sinh, đồ nội thất)
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-kenh-retail-va-b2b-gach-op-lat-thiet-bi-ve-sinh-do-noi-that.35BDDFBB.html,[],[]
"Chuyên viên điều phối dự án (Project Coordinator)
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-dieu-phoi-du-an-project-coordinator.35BDE069.html,[],[]
Chuyên viên Pháp chế,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phap-che.35BDC42F.html,[],[]
"Sales Representative
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/sales-representative.35BDE1AE.html,"['Drive Sales growth through new customer creation and penetration.', 'Responsible to both build and maintain influential customer business relationships.', 'Responsible for Sales Generation through driving and creating new opportunities and product selection of all of company’s solutions and matching those solutions to customer business needs.', 'Act strategically to identify and target emerging areas for high growth, profit, and differentiation through knowledge of the market, territory, and relationships with customers.', 'Coordinating with Taipei Head Office for developing and building relationships with decision making management and forecast future demands and provide solutions.', 'Build and maintain influential customers by staying abreast of current and future industry and competitor’s products, trends, technology and information .', 'Thúc đẩy tăng trưởng Doanh số thông qua việc tìm kiếm và tiếp cận khách hàng mới.', 'Xây dựng và duy trì các mối quan hệ kinh doanh với khách hàng.', 'Tạo ra Doanh số thông qua việc thúc đẩy và tạo ra các cơ hội mới. Lựa chọn và tư vấn giải pháp phù hợp cho khách hàng.', 'Sử dụng chiến lược để tìm kiếm, xác định các lĩnh vực mới có mức độ tăng trưởng, lợi nhuận cao. Mang đến giá trị khác biệt cho khách hàng thông qua kiến thức thị trường, khu vực, ngành và mối quan hệ.', 'Phối hợp với công ty mẹ Đài Bắc để phát triển và xây dựng mối quan hệ với khách hàng, dự báo các nhu cầu trong tương lai và đưa ra các giải pháp.', 'Xây dựng và duy trì khách hàng bằng cách bám sát thị trường ngắn hạn và dài hạn, thông tin của đối thủ cạnh tranh về sản phẩm, xu hướng, công nghệ.']","['Candidate must possess at least a Diploma, Advanced/Higher/Graduate Diploma/ Degree in Electronic or Business field.', 'Experiences of sales in electronic industry is preferred', 'Able to work under pressure and independently with minimum supervision and meeting deadlines', 'Mature disposition, positive attitude and self- motivated', 'English or Mandarin Chinese fluent (must have)', 'Negotiable', 'Attractive Monthly Incentive Bonus', 'Business Travel and Social Activity Allowances', 'Paid Vocation and Annual Holiday', 'Opportunity to train abroad at Taiwan Headquarter.', 'Bằng cử nhân ngành Điện tử hoặc Kinh tế.', 'Ưu tiên có kinh nghiệm bán hàng trong lĩnh vực điện tử', 'Có khả năng chịu áp lực và làm việc độc lập.', 'Thái độ tích cực và năng động', 'Tiếng Anh hoặc tiếng Trung thông thạo (bắt buộc)', 'Lương thương lượng theo khả năng (thấp nhất 20 triệu/tháng)', 'Chương trình hoa hồng với tỷ lệ hấp dẫn.', 'Phụ cấp đi lại và hoạt động.', 'Nghỉ lễ, nghỉ phép nguyên lương.', 'Cơ hội được đào tạo tại Trụ sở chính Đài Loan.']"
"Chuyên Viên Tuyển Dụng
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-tuyen-dung.35BDE189.html,"['Tìm hiểu thông tin đầy đủ về vị trí cần tuyển để xác định chân dung ứng viên', 'Đề xuất các kênh tuyển dụng hợp lý, hiệu quả', 'Tạo nguồn, sơ vấn sàng lọc', 'Tổ chức phỏng vấn, offer, tiếp nhận nhân sự mới', 'Thực hiện báo cáo và đề xuất cải tiến hiệu quả công việc', 'Phối hợp, đóng góp ý kiến để cải tiến quy trình hệ thống, MTCV, chính sách đãi ngộ,...']","['Giới tính: Nữ', 'Độ tuổi: từ 22 đến 30 tuổi.', 'Tốt nghiệp Cao đẳng, Đại học các chuyên ngành có liên quan: Quản trị nhân sự, Kinh doanh, Kinh tế, Luật,...', 'Có từ 01 kinh nghiệm trở lên', 'Ưu tiên ứng viên có kỹ năng viết content', 'Kỹ năng giao tiếp', 'Kỹ năng thuyết phục và đàm phán', 'Kiên trì, bền bỉ, quyết tâm', 'Thu nhập 12M - 18M (tùy theo năng lực)', 'Đảm bảo đủ quyền lợi theo quy định của Công ty và quy định của Pháp luật.']"
Kỹ sư Bim - MEP,https://careerbuilder.vn/vi/tim-viec-lam/ky-su-bim-mep.35BDCFC7.html,"['Xây dựng và quản lý mô hình 3D của dự án;', 'Thực hiện công tác khai thác và xử lý mô hình 3D;', 'Lập bản vẽ kỹ thuật combine hệ thống;', 'Triển khai bản vẽ thi công, shopdrawing, lập bảng khối lượng hệ thống;', 'Thực hiện công tác đào tạo và xây dựng nguồn tài liệu BIM, triển khai ứng dụng BIM;', 'Đưa ra các yêu cầu cung cấp thông tin RFI, giám sát, giải quyết RFI cho hồ sơ thiết kế, thi công;']","['Tốt nghiệp Đại học, Cao đẳng chuyên ngành Cơ - Điện: Điện lạnh, Cơ khí, PCCC, Cấp thoát nước hoặc các chuyên ngành có liên quan;', 'Tối thiểu 1 năm kinh nghiệm triển khai bản vẽ phối hợp, bản vẽ thi công các hệ thống cơ điện bằng phần mềm Revit;', 'Thành thạo Autodesk Revit, AutoCAD, Navisworks, Sketchup;', 'Am hiểu quy trình, tiêu chuẩn BIM;', 'Hiểu biết công tác liên quan thiết kế, thi công thực tế;', 'Hiểu rõ các cấu tạo và có khả năng khai triển chi tiết cấu tạo.']"
Chuyên Viên Kinh Doanh (Chuỗi Khách Sạn 5 Sao),https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-chuoi-khach-san-5-sao.35BDB274.html,[],[]
NHÂN VIÊN KINH DOANH THỊT KÊNH WHOLESALES,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-thit-kenh-wholesales.35BDBB42.html,[],[]
Social Marketing Manager,https://careerbuilder.vn/vi/tim-viec-lam/social-marketing-manager.35BDBB76.html,"['Quản lý đội nhóm lên ý tưởng, sáng tạo nội dung, xây dựng kịch bản quay video TikTok cho các bác sĩ da liễu, dinh dưỡng, sinh lý', 'Xây dựng chiến lược mạng xã hội để tiếp cận với người dùng hiệu quả,', 'Theo dõi số liệu phân tích trên mạng xã hội để xác định hiệu quả, tối ưu, thay đổi chiến lược khi cần thiết.', 'Xây dựng và phát triển đội nhóm, đảm bảo tăng trưởng độ phủ các kênh trên đa nền tảng', 'Tìm kiếm các nội dung mới, cập nhật các xu hướng mới cùng team', 'Quản lý, đánh giá thực hiện công việc (KPIs), đào tạo nhân sự của bộ phận.', 'Báo cáo và phân tích kết quả kinh doanh lên quản lý trực tiếp', 'Những công việc khác theo yêu cầu của quản lý trực tiếp.', 'Văn phòng top Class A với không gian làm việc lý tưởng đặt tại trung tâm thành phố Hà Nội, Thành phố Hồ Chí Minh và Thành phố Thanh Hóa.', 'Cơ hội trao đổi giữa văn phòng Hà Nội - Hồ Chí Minh.', 'Cơ hội làm việc với các chuyên gia hàng đầu trong lĩnh vực và các cộng sự tài năng.', 'Làm việc trong môi trường minh bạch, tin cậy và truyền cảm hứng.', 'Được cung cấp Kiểm tra sức khỏe thường niên, Bảo hiểm Y tế, Bảo hiểm Xã hội, Bảo hiểm PTI care và chế độ ngày nghỉ theo luật Lao Động Việt Nam.', 'Nhận ưu đãi khi mua hàng nội bộ.', 'Tham gia các hoạt động gắn kết và well-being: Company events, Happy Friday, Sinh nhật tháng, các CLB, Workshop về chăm sóc sức khỏe thể chất và tinh thần.']","['2-4 năm kinh nghiệm trong ngành dịch vụ y tế, dịch vụ khách hàng hoặc ở vai trò social marketing, content marketing leader/manager', 'Có kinh nghiệm xây kênh thực chiến đa nền tảng từ 2-3 năm', 'Có kinh nghiệm quản lý team quy mô 10-20 người', 'Có khả năng hoạch định và xây dựng chiến lược', 'Có kĩ năng điều hành, tổ chức, quản lý công việc và nhân sự', 'Kĩ năng giao tiếp và đàm phán tốt', 'Nhạy bén, khả năng thích nghi tốt và linh hoạt trong mọi tình huống', 'Trách nhiệm và chuẩn mực, tinh thần chủ động', 'Thành thạo MS Office và các phần mềm cơ bản']"
Content Creator,https://careerbuilder.vn/vi/tim-viec-lam/content-creator.35BDBB35.html,"['Nghiên cứu, sáng tạo nội dung, ý tưởng và cùng team Marketing sản xuất, quay, dựng video trên Tiktok/Facebook/YouTube', 'Thực hiện các kịch bản quay chụp theo yêu cầu của team Marketing.', 'Lên dàn ý chi tiết và biên soạn bài viết, video trên các nền tảng social media.', 'Trực tiếp lên hình trong các Video trên Tiktok/Facebook', 'Nghiên cứu trends, bắt trends, tìm hiểu cách thức hoạt động, thuật toán theo thời gian của TikTok và các nền tảng social khác', 'Thực hiện báo cáo tiến độ và kết quả công việc định kỳ.']","['Có kinh nghiệm làm content tối thiểu 1 năm', 'Có kinh nghiệm xây dựng nội dung trong mảng da liễu, spa, dinh dưỡng hoặc yêu thích skincare có tìm hiểu về skincare hay dinh dưỡng là một lợi thế', 'Có kĩ năng lên kịch bản, sản xuất video', 'Có gu thẩm mỹ về hình ảnh, tư duy nhạy bén, yêu thích công việc sáng tạo nội dung, có khả năng bắt trend tốt.', 'Nhiệt tình, năng động, có trách nhiệm với công việc.']"
